time collisionForces hydraulicForces
2.4202 678339 0
2.4402 647725 0
2.4602 639297 0
2.4802 655268 0
2.5002 652162 0
2.5202 650724 0
2.5402 632418 0
2.5602 632321 0
2.5802 636412 0
2.6002 640321 0
2.6202 645668 0
2.6402 660990 0
2.6602 659648 0
2.6802 655352 0
2.7002 655033 0
2.7202 646495 0
2.7402 639818 0
2.7602 651679 0
2.7802 587494 0
2.8002 557230 0
2.8202 559021 0
2.8402 571673 0
2.8602 578478 0
2.8802 588165 0
2.9002 596900 0
2.9202 605076 0
2.9402 598198 0
2.9602 604653 0
2.9802 606155 0
3.0002 613437 0
3.0202 631305 0
3.0402 647843 0
3.0602 670297 0
3.0802 644350 0
3.1002 650097 0
3.1202 658149 0
3.1402 668907 0
3.1602 686440 0
3.1802 701560 0
3.2002 721332 0
3.2202 735769 0
3.2402 757088 0
3.2602 773996 0
3.2802 790738 0
3.3002 797712 0
3.3202 810307 0
3.3402 823528 0
3.3602 809825 0
3.3802 799184 0
3.4002 787296 0
3.4202 797628 0
3.4402 803147 0
3.4602 825732 0
3.4802 837600 0
3.5002 856515 0
3.5202 874882 0
3.5402 885227 0
3.5602 891528 0
3.5802 870207 0
3.6002 841054 0
3.6202 739216 0
3.6402 686729 0
3.6602 674134 0
3.6802 610613 0
3.7002 590259 0
3.7202 549927 0
3.7402 514118 0
3.7602 400597 0
3.7802 316561 0
3.8002 297201 0
3.8202 260923 0
3.8402 271146 0
3.8602 269960 0
3.8802 281355 0
3.9002 289084 0
3.9202 290590 0
3.9402 304335 0
3.9602 306452 0
3.9802 309743 0
4.0002 318060 0
4.0202 327481 0
4.0402 331242 0
4.0602 341859 0
4.0802 356602 0
4.1002 363492 0
4.1202 373121 0
4.1402 383738 0
4.1602 394310 0
4.1802 402841 0
4.2 467567 0
4.22 486246 0
4.24 497732 0
4.26 517437 0
4.28 533228 0
4.3 551490 0
4.32 577804 0
4.34 601795 0
4.36 632856 0
4.38 645619 0
4.4 651389 0
4.42 670610 0
4.44 689061 0
4.46 687330 0
4.48 676864 0
4.5 690025 0
4.52 711876 0
4.54 754686 0
4.56 764270 0
4.58 801929 0
4.6 781360 0
4.62 655307 0
4.64 578088 0
4.66 546247 0
4.68 556437 0
4.7 566893 0
4.72 588475 0
4.74 609693 0
4.76 627102 0
4.78 628394 0
4.8 630366 0
4.82 646717 0
4.84 659748 0
4.86 677315 0
4.88 688556 0
4.9 704152 0
4.92 700282 0
4.94 678779 0
4.96 692524 0
4.98 679799 0
5 649031 0
5.02 597683 0
5.04 524191 0
5.06 466298 0
5.08 473235 0
5.1 475528 0
5.12 477574 0
5.14 489518 0
5.16 512832 0
5.18 510159 0
5.2 524058 0
5.22 534501 0
5.24 548865 0
5.26 559282 0
5.28 586776 0
5.3 572988 0
5.32 593342 0
5.34 603594 0
5.36 617881 0
5.38 591035 0
5.4 601143 0
5.42 613899 0
5.44 624018 0
5.46 640173 0
5.48 665978 0
5.5 675391 0
5.52 669145 0
5.54 684072 0
5.56 611267 0
5.58 605784 0
5.6 616837 0
5.62 642042 0
5.64 673124 0
5.66 678403 0
5.68 699337 0
5.7 706646 0
5.72 731356 0
5.74 776117 0
5.76 805462 0
5.78 823725 0
5.8 852287 0
5.82 887687 0
5.84 928985 0
5.86 934157 0
5.88 939437 0
5.9 952817 0
5.92 929697 0
5.94 949201 0
5.96 982620 0
5.98 1.04742e+06 0
6 1.03635e+06 0
6.02 1.0908e+06 0
6.04 1.13556e+06 0
6.06 1.16591e+06 0
6.08 1.245e+06 0
6.1 1.26673e+06 0
6.12 813273 0
6.14 794020 0
6.16 790058 0
6.18 787198 0
6.2 805093 0
6.22 822000 0
6.24 849734 0
6.26 857827 0
6.28 860007 0
6.3 885236 0
6.32 901871 0
6.34 908607 0
6.36 921898 0
6.38 932125 0
6.4 956688 0
6.42 993267 0
6.44 1.02107e+06 0
6.46 1.05811e+06 0
6.48 1.04177e+06 0
6.5 1.10155e+06 0
6.52 1.13731e+06 0
6.54 1.13469e+06 0
6.56 1.12345e+06 0
6.58 1.12607e+06 0
6.6 998242 0
6.62 902735 0
6.64 860582 0
6.66 821649 0
6.68 834576 0
6.7 849330 0
6.72 865889 0
6.74 885584 0
6.76 897391 0
6.78 918676 0
6.8 937376 0
6.82 960941 0
6.84 982959 0
6.86 1.00148e+06 0
6.88 1.01697e+06 0
6.9 1.04088e+06 0
6.92 1.06469e+06 0
6.94 1.08221e+06 0
6.96 1.05462e+06 0
6.98 1.04681e+06 0
7 1.05524e+06 0
7.02 1.03511e+06 0
7.04 1.03849e+06 0
7.06 1.04129e+06 0
7.08 1.0066e+06 0
7.1 992329 0
7.12 949962 0
7.14 904374 0
7.16 875812 0
7.18 810015 0
7.2 790364 0
7.22 744905 0
7.24 749276 0
7.26 754956 0
7.28 664671 0
7.3 647551 0
7.32 676575 0
7.34 687710 0
7.36 714813 0
7.38 743085 0
7.4 770824 0
7.42 813032 0
7.44 824793 0
7.46 833222 0
7.48 856463 0
7.5 860922 0
7.52 885866 0
7.54 877926 0
7.56 831549 0
7.58 826495 0
7.6 849554 0
7.62 862425 0
7.64 871417 0
7.66 865170 0
7.68 847565 0
7.7 847947 0
7.72 836970 0
7.74 805471 0
7.76 806709 0
7.78 809165 0
7.8 808386 0
7.82 817799 0
7.84 825339 0
7.86 835870 0
7.88 853984 0
7.9 874367 0
7.92 894985 0
7.94 884440 0
7.96 871310 0
7.98 875863 0
8 881867 0
8.02 915867 0
8.04 945701 0
