0; time=0	MaxPSpeed= 0	MaxPSpin= 0	eKin = 0	eGrav = 0	eTot = 0	
4501; time=0.9002	MaxPSpeed= 2.31676	MaxPSpin= 9.2669	eKin = 2133.9	eGrav = 285643	eTot = 287777	
4601; time=0.9202	MaxPSpeed= 2.22134	MaxPSpin= 9.78071	eKin = 2130.25	eGrav = 285162	eTot = 287292	
4701; time=0.9402	MaxPSpeed= 2.25319	MaxPSpin= 9.26668	eKin = 2012.07	eGrav = 284709	eTot = 286721	
4801; time=0.9602	MaxPSpeed= 2.33274	MaxPSpin= 11.5352	eKin = 1813.04	eGrav = 284317	eTot = 286130	
4901; time=0.9802	MaxPSpeed= 2.45209	MaxPSpin= 11.535	eKin = 1766.07	eGrav = 283978	eTot = 285744	
5001; time=1.0002	MaxPSpeed= 2.08603	MaxPSpin= 15.4691	eKin = 1704.93	eGrav = 283654	eTot = 285359	
5101; time=1.0202	MaxPSpeed= 2.20961	MaxPSpin= 17.3859	eKin = 1656.55	eGrav = 283358	eTot = 285014	
5201; time=1.0402	MaxPSpeed= 2.34312	MaxPSpin= 17.1802	eKin = 1598.76	eGrav = 283074	eTot = 284673	
5301; time=1.0602	MaxPSpeed= 2.37578	MaxPSpin= 17.183	eKin = 1573.23	eGrav = 282792	eTot = 284366	
5401; time=1.0802	MaxPSpeed= 2.47152	MaxPSpin= 17.1828	eKin = 1507.29	eGrav = 282510	eTot = 284017	
5501; time=1.1002	MaxPSpeed= 2.6037	MaxPSpin= 17.1826	eKin = 1459.48	eGrav = 282247	eTot = 283706	
5601; time=1.1202	MaxPSpeed= 2.74355	MaxPSpin= 15.7528	eKin = 1437.2	eGrav = 281985	eTot = 283423	
5701; time=1.1402	MaxPSpeed= 2.19794	MaxPSpin= 15.7526	eKin = 1367.69	eGrav = 281727	eTot = 283095	
5801; time=1.1602	MaxPSpeed= 2.26239	MaxPSpin= 15.7524	eKin = 1236.99	eGrav = 281485	eTot = 282722	
5901; time=1.1802	MaxPSpeed= 2.20552	MaxPSpin= 15.7522	eKin = 1097.19	eGrav = 281269	eTot = 282366	
6001; time=1.2002	MaxPSpeed= 2.23398	MaxPSpin= 11.3754	eKin = 980.145	eGrav = 281086	eTot = 282066	
6101; time=1.2202	MaxPSpeed= 2.3606	MaxPSpin= 11.8261	eKin = 927.396	eGrav = 280915	eTot = 281842	
6201; time=1.2402	MaxPSpeed= 2.49623	MaxPSpin= 11.826	eKin = 890.89	eGrav = 280746	eTot = 281637	
6301; time=1.2602	MaxPSpeed= 2.56127	MaxPSpin= 11.3403	eKin = 763.88	eGrav = 280580	eTot = 281343	
6401; time=1.2802	MaxPSpeed= 2.69448	MaxPSpin= 12.105	eKin = 691.139	eGrav = 280434	eTot = 281125	
6501; time=1.3002	MaxPSpeed= 2.83501	MaxPSpin= 12.4478	eKin = 664.732	eGrav = 280298	eTot = 280963	
6601; time=1.3202	MaxPSpeed= 2.30598	MaxPSpin= 10.7223	eKin = 573.282	eGrav = 280170	eTot = 280743	
6701; time=1.3402	MaxPSpeed= 2.38714	MaxPSpin= 11.8089	eKin = 519.979	eGrav = 280060	eTot = 280580	
6801; time=1.3602	MaxPSpeed= 2.46557	MaxPSpin= 10.5357	eKin = 500.032	eGrav = 279969	eTot = 280469	
6901; time=1.3802	MaxPSpeed= 2.44628	MaxPSpin= 10.5355	eKin = 444.384	eGrav = 279889	eTot = 280333	
7001; time=1.4002	MaxPSpeed= 2.12146	MaxPSpin= 10.5803	eKin = 428.566	eGrav = 279811	eTot = 280239	
7101; time=1.4202	MaxPSpeed= 2.2422	MaxPSpin= 10.6564	eKin = 380.928	eGrav = 279733	eTot = 280114	
7201; time=1.4402	MaxPSpeed= 2.38355	MaxPSpin= 10.58	eKin = 348.226	eGrav = 279664	eTot = 280012	
7301; time=1.4602	MaxPSpeed= 2.53222	MaxPSpin= 10.5799	eKin = 336.922	eGrav = 279607	eTot = 279944	
7401; time=1.4802	MaxPSpeed= 2.53495	MaxPSpin= 10.5798	eKin = 302.99	eGrav = 279556	eTot = 279859	
7501; time=1.5002	MaxPSpeed= 2.66454	MaxPSpin= 10.1827	eKin = 283.798	eGrav = 279512	eTot = 279796	
7601; time=1.5202	MaxPSpeed= 2.80188	MaxPSpin= 10.9689	eKin = 258.45	eGrav = 279473	eTot = 279732	
7701; time=1.5402	MaxPSpeed= 2.94589	MaxPSpin= 11.6032	eKin = 253.835	eGrav = 279438	eTot = 279692	
7801; time=1.5602	MaxPSpeed= 2.39233	MaxPSpin= 11.6031	eKin = 200.986	eGrav = 279405	eTot = 279606	
7901; time=1.5802	MaxPSpeed= 2.52842	MaxPSpin= 11.6899	eKin = 173.607	eGrav = 279378	eTot = 279551	
8001; time=1.6002	MaxPSpeed= 2.67199	MaxPSpin= 11.6929	eKin = 189.023	eGrav = 279358	eTot = 279547	
8101; time=1.6202	MaxPSpeed= 2.8219	MaxPSpin= 11.6927	eKin = 195.807	eGrav = 279339	eTot = 279534	
8201; time=1.6402	MaxPSpeed= 1.40042	MaxPSpin= 12.1962	eKin = 143.544	eGrav = 279316	eTot = 279460	
8301; time=1.6602	MaxPSpeed= 1.5227	MaxPSpin= 10.807	eKin = 135.498	eGrav = 279297	eTot = 279433	
8401; time=1.6802	MaxPSpeed= 1.65923	MaxPSpin= 11.5863	eKin = 121.288	eGrav = 279283	eTot = 279404	
8501; time=1.7002	MaxPSpeed= 1.80678	MaxPSpin= 11.7832	eKin = 121.315	eGrav = 279272	eTot = 279394	
8601; time=1.7202	MaxPSpeed= 1.50059	MaxPSpin= 12.2916	eKin = 111.224	eGrav = 279260	eTot = 279371	
8701; time=1.7402	MaxPSpeed= 1.26622	MaxPSpin= 12.3432	eKin = 99.6734	eGrav = 279247	eTot = 279347	
8801; time=1.7602	MaxPSpeed= 1.39635	MaxPSpin= 12.6778	eKin = 97.435	eGrav = 279238	eTot = 279336	
8901; time=1.7802	MaxPSpeed= 1.5426	MaxPSpin= 12.6777	eKin = 109.012	eGrav = 279235	eTot = 279344	
9001; time=1.8002	MaxPSpeed= 1.69895	MaxPSpin= 12.9751	eKin = 126.995	eGrav = 279232	eTot = 279359	
9101; time=1.8202	MaxPSpeed= 1.86285	MaxPSpin= 12.975	eKin = 116.777	eGrav = 279229	eTot = 279346	
9201; time=1.8402	MaxPSpeed= 2.03248	MaxPSpin= 12.9748	eKin = 120.89	eGrav = 279227	eTot = 279348	
9301; time=1.8602	MaxPSpeed= 1.16267	MaxPSpin= 7.98434	eKin = 75.8499	eGrav = 279230	eTot = 279305	
9401; time=1.8802	MaxPSpeed= 1.23734	MaxPSpin= 9.46271	eKin = 101.807	eGrav = 279236	eTot = 279338	
9501; time=1.9002	MaxPSpeed= 1.36547	MaxPSpin= 8.94858	eKin = 78.393	eGrav = 279238	eTot = 279316	
9601; time=1.9202	MaxPSpeed= 1.51015	MaxPSpin= 9.3157	eKin = 72.5109	eGrav = 279234	eTot = 279306	
9701; time=1.9402	MaxPSpeed= 1.66542	MaxPSpin= 9.41684	eKin = 71.4574	eGrav = 279227	eTot = 279298	
9801; time=1.9602	MaxPSpeed= 1.82856	MaxPSpin= 9.41672	eKin = 75.1437	eGrav = 279216	eTot = 279291	
9901; time=1.9802	MaxPSpeed= 1.22178	MaxPSpin= 11.5196	eKin = 65.1575	eGrav = 279207	eTot = 279272	
10001; time=2.0002	MaxPSpeed= 1.18376	MaxPSpin= 10.7748	eKin = 56.4307	eGrav = 279202	eTot = 279258	
10101; time=2.0202	MaxPSpeed= 1.05277	MaxPSpin= 10.7433	eKin = 49.3223	eGrav = 279203	eTot = 279252	
10201; time=2.0402	MaxPSpeed= 1.11267	MaxPSpin= 10.7432	eKin = 54.1871	eGrav = 279204	eTot = 279258	
10301; time=2.0602	MaxPSpeed= 1.20196	MaxPSpin= 10.743	eKin = 54.9423	eGrav = 279201	eTot = 279256	
10401; time=2.0802	MaxPSpeed= 0.940872	MaxPSpin= 8.69361	eKin = 58.228	eGrav = 279190	eTot = 279249	
10501; time=2.1002	MaxPSpeed= 0.805388	MaxPSpin= 9.47482	eKin = 66.3161	eGrav = 279179	eTot = 279245	
10601; time=2.1202	MaxPSpeed= 0.969676	MaxPSpin= 10.1035	eKin = 86.929	eGrav = 279168	eTot = 279255	
10701; time=2.1402	MaxPSpeed= 0.824805	MaxPSpin= 10.5563	eKin = 65.835	eGrav = 279158	eTot = 279223	
10801; time=2.1602	MaxPSpeed= 0.766344	MaxPSpin= 11.0299	eKin = 56.895	eGrav = 279157	eTot = 279214	
10901; time=2.1802	MaxPSpeed= 0.884777	MaxPSpin= 11.1762	eKin = 52.3378	eGrav = 279161	eTot = 279214	
11001; time=2.2002	MaxPSpeed= 1.03944	MaxPSpin= 11.176	eKin = 55.876	eGrav = 279164	eTot = 279220	
11101; time=2.2202	MaxPSpeed= 1.20625	MaxPSpin= 11.1759	eKin = 61.0752	eGrav = 279167	eTot = 279228	
11201; time=2.2402	MaxPSpeed= 0.82967	MaxPSpin= 10.0048	eKin = 56.812	eGrav = 279169	eTot = 279226	
11301; time=2.2602	MaxPSpeed= 0.951758	MaxPSpin= 10.6955	eKin = 62.1202	eGrav = 279174	eTot = 279236	
11401; time=2.2802	MaxPSpeed= 1.11958	MaxPSpin= 10.696	eKin = 68.6768	eGrav = 279182	eTot = 279251	
11501; time=2.3002	MaxPSpeed= 1.17364	MaxPSpin= 13.3005	eKin = 105.375	eGrav = 279185	eTot = 279290	
11601; time=2.3202	MaxPSpeed= 0.972294	MaxPSpin= 17.3521	eKin = 114.959	eGrav = 279181	eTot = 279296	
11701; time=2.3402	MaxPSpeed= 1.11021	MaxPSpin= 8.80223	eKin = 78.3395	eGrav = 279180	eTot = 279258	
11801; time=2.3602	MaxPSpeed= 1.26409	MaxPSpin= 8.80212	eKin = 86.9198	eGrav = 279180	eTot = 279267	
11901; time=2.3802	MaxPSpeed= 0.776903	MaxPSpin= 7.15135	eKin = 73.953	eGrav = 279181	eTot = 279255	
12001; time=2.4002	MaxPSpeed= 0.77886	MaxPSpin= 13.8904	eKin = 97.9516	eGrav = 279176	eTot = 279274	
12101; time=2.4202	MaxPSpeed= 0.970045	MaxPSpin= 18.1249	eKin = 152.826	eGrav = 279163	eTot = 279316	
12201; time=2.4402	MaxPSpeed= 1.34644	MaxPSpin= 18.8859	eKin = 232.288	eGrav = 279141	eTot = 279373	
12301; time=2.4602	MaxPSpeed= 1.21538	MaxPSpin= 10.0309	eKin = 175.164	eGrav = 279119	eTot = 279294	
12401; time=2.4802	MaxPSpeed= 1.30908	MaxPSpin= 10.8635	eKin = 156.119	eGrav = 279113	eTot = 279269	
12501; time=2.5002	MaxPSpeed= 0.927755	MaxPSpin= 10.2121	eKin = 139.14	eGrav = 279122	eTot = 279261	
12601; time=2.5202	MaxPSpeed= 1.01541	MaxPSpin= 9.70697	eKin = 137.752	eGrav = 279143	eTot = 279280	
12701; time=2.5402	MaxPSpeed= 1.13042	MaxPSpin= 9.58069	eKin = 114.3	eGrav = 279163	eTot = 279278	
12801; time=2.5602	MaxPSpeed= 1.26448	MaxPSpin= 8.80982	eKin = 90.7142	eGrav = 279181	eTot = 279272	
12901; time=2.5802	MaxPSpeed= 1.41314	MaxPSpin= 8.80971	eKin = 87.8998	eGrav = 279197	eTot = 279285	
13001; time=2.6002	MaxPSpeed= 1.55489	MaxPSpin= 9.06837	eKin = 90.4402	eGrav = 279213	eTot = 279303	
13101; time=2.6202	MaxPSpeed= 1.71961	MaxPSpin= 9.06826	eKin = 76.9826	eGrav = 279231	eTot = 279308	
13201; time=2.6402	MaxPSpeed= 0.6278	MaxPSpin= 6.80051	eKin = 55.0767	eGrav = 279248	eTot = 279303	
13301; time=2.6602	MaxPSpeed= 0.716671	MaxPSpin= 5.00629	eKin = 45.4834	eGrav = 279261	eTot = 279306	
13401; time=2.6802	MaxPSpeed= 0.840196	MaxPSpin= 4.98058	eKin = 42.1507	eGrav = 279272	eTot = 279314	
13501; time=2.7002	MaxPSpeed= 0.988603	MaxPSpin= 5.4215	eKin = 41.5268	eGrav = 279280	eTot = 279322	
13601; time=2.7202	MaxPSpeed= 0.760526	MaxPSpin= 7.28355	eKin = 46.6018	eGrav = 279283	eTot = 279330	
13701; time=2.7402	MaxPSpeed= 0.685601	MaxPSpin= 5.4532	eKin = 50.3967	eGrav = 279281	eTot = 279331	
13801; time=2.7602	MaxPSpeed= 0.873969	MaxPSpin= 6.37828	eKin = 52.1124	eGrav = 279276	eTot = 279328	
13901; time=2.7802	MaxPSpeed= 0.920791	MaxPSpin= 19.576	eKin = 96.723	eGrav = 279277	eTot = 279374	
14001; time=2.8002	MaxPSpeed= 0.733906	MaxPSpin= 11.7198	eKin = 61.4938	eGrav = 279278	eTot = 279340	
14101; time=2.8202	MaxPSpeed= 0.821813	MaxPSpin= 6.83731	eKin = 37.9904	eGrav = 279275	eTot = 279313	
14201; time=2.8402	MaxPSpeed= 0.898994	MaxPSpin= 7.69147	eKin = 45.3126	eGrav = 279269	eTot = 279314	
14301; time=2.8602	MaxPSpeed= 0.994461	MaxPSpin= 8.4727	eKin = 46.0733	eGrav = 279262	eTot = 279308	
14401; time=2.8802	MaxPSpeed= 1.1234	MaxPSpin= 8.68029	eKin = 56.5657	eGrav = 279258	eTot = 279315	
14501; time=2.9002	MaxPSpeed= 0.975184	MaxPSpin= 6.57963	eKin = 60.7826	eGrav = 279255	eTot = 279315	
14601; time=2.9202	MaxPSpeed= 0.681396	MaxPSpin= 6.89093	eKin = 59.6295	eGrav = 279252	eTot = 279312	
14701; time=2.9402	MaxPSpeed= 0.612974	MaxPSpin= 7.67494	eKin = 54.8579	eGrav = 279258	eTot = 279313	
14801; time=2.9602	MaxPSpeed= 0.660386	MaxPSpin= 7.79274	eKin = 44.9953	eGrav = 279264	eTot = 279309	
14901; time=2.9802	MaxPSpeed= 0.775909	MaxPSpin= 8.17904	eKin = 36.8639	eGrav = 279270	eTot = 279307	
15001; time=3.0002	MaxPSpeed= 0.912054	MaxPSpin= 8.45903	eKin = 31.6968	eGrav = 279274	eTot = 279305	
15101; time=3.0202	MaxPSpeed= 1.05933	MaxPSpin= 8.74622	eKin = 26.3244	eGrav = 279274	eTot = 279300	
15201; time=3.0402	MaxPSpeed= 0.70311	MaxPSpin= 8.53517	eKin = 22.6599	eGrav = 279274	eTot = 279297	
15301; time=3.0602	MaxPSpeed= 0.557753	MaxPSpin= 6.77543	eKin = 21.7537	eGrav = 279277	eTot = 279299	
15401; time=3.0802	MaxPSpeed= 0.54268	MaxPSpin= 6.43613	eKin = 32.6906	eGrav = 279283	eTot = 279316	
15501; time=3.1002	MaxPSpeed= 0.572984	MaxPSpin= 5.69744	eKin = 30.0736	eGrav = 279292	eTot = 279322	
15601; time=3.1202	MaxPSpeed= 0.262964	MaxPSpin= 5.36628	eKin = 22.0293	eGrav = 279299	eTot = 279321	
15701; time=3.1402	MaxPSpeed= 0.309674	MaxPSpin= 5.46608	eKin = 22.276	eGrav = 279304	eTot = 279326	
15801; time=3.1602	MaxPSpeed= 0.376772	MaxPSpin= 3.70861	eKin = 20.2205	eGrav = 279307	eTot = 279327	
15901; time=3.1802	MaxPSpeed= 0.357614	MaxPSpin= 3.15328	eKin = 20.2632	eGrav = 279307	eTot = 279327	
16001; time=3.2002	MaxPSpeed= 0.347415	MaxPSpin= 4.84994	eKin = 21.4995	eGrav = 279308	eTot = 279329	
16101; time=3.2202	MaxPSpeed= 0.436625	MaxPSpin= 6.00447	eKin = 26.0082	eGrav = 279309	eTot = 279335	
16201; time=3.2402	MaxPSpeed= 0.519549	MaxPSpin= 4.66152	eKin = 24.3701	eGrav = 279313	eTot = 279337	
16301; time=3.2602	MaxPSpeed= 0.366458	MaxPSpin= 5.68624	eKin = 30.6488	eGrav = 279324	eTot = 279355	
16401; time=3.2802	MaxPSpeed= 0.535343	MaxPSpin= 6.82226	eKin = 37.8695	eGrav = 279341	eTot = 279378	
16501; time=3.3002	MaxPSpeed= 0.418951	MaxPSpin= 6.1281	eKin = 39.4342	eGrav = 279358	eTot = 279397	
16601; time=3.3202	MaxPSpeed= 0.387368	MaxPSpin= 5.32745	eKin = 42.5289	eGrav = 279379	eTot = 279421	
16701; time=3.3402	MaxPSpeed= 0.463964	MaxPSpin= 4.94348	eKin = 44.7122	eGrav = 279397	eTot = 279442	
16801; time=3.3602	MaxPSpeed= 0.315956	MaxPSpin= 6.43019	eKin = 45.6541	eGrav = 279411	eTot = 279457	
16901; time=3.3802	MaxPSpeed= 0.833333	MaxPSpin= 7.43838	eKin = 51.2069	eGrav = 279426	eTot = 279477	
17001; time=3.4002	MaxPSpeed= 0.980404	MaxPSpin= 4.49069	eKin = 60.6011	eGrav = 279438	eTot = 279498	
17101; time=3.4202	MaxPSpeed= 0.567316	MaxPSpin= 4.87217	eKin = 59.9527	eGrav = 279443	eTot = 279503	
17201; time=3.4402	MaxPSpeed= 0.653459	MaxPSpin= 5.966	eKin = 67.8409	eGrav = 279448	eTot = 279515	
17301; time=3.4602	MaxPSpeed= 0.562551	MaxPSpin= 5.87005	eKin = 66.359	eGrav = 279453	eTot = 279519	
17401; time=3.4802	MaxPSpeed= 0.436711	MaxPSpin= 5.95424	eKin = 66.2853	eGrav = 279463	eTot = 279530	
17501; time=3.5002	MaxPSpeed= 0.525774	MaxPSpin= 7.64546	eKin = 81.9976	eGrav = 279482	eTot = 279564	
17601; time=3.5202	MaxPSpeed= 0.690643	MaxPSpin= 6.61149	eKin = 92.6472	eGrav = 279504	eTot = 279597	
17701; time=3.5402	MaxPSpeed= 0.624168	MaxPSpin= 6.76606	eKin = 108.48	eGrav = 279530	eTot = 279639	
17801; time=3.5602	MaxPSpeed= 0.710908	MaxPSpin= 9.90783	eKin = 129.398	eGrav = 279567	eTot = 279696	
17901; time=3.5802	MaxPSpeed= 0.856028	MaxPSpin= 6.3977	eKin = 150.139	eGrav = 279619	eTot = 279769	
18001; time=3.6002	MaxPSpeed= 0.969288	MaxPSpin= 8.24476	eKin = 183.88	eGrav = 279683	eTot = 279867	
18101; time=3.6202	MaxPSpeed= 0.77593	MaxPSpin= 8.31459	eKin = 195.068	eGrav = 279745	eTot = 279940	
18201; time=3.6402	MaxPSpeed= 0.850557	MaxPSpin= 7.43521	eKin = 200.077	eGrav = 279795	eTot = 279995	
18301; time=3.6602	MaxPSpeed= 0.890952	MaxPSpin= 8.983	eKin = 224.997	eGrav = 279834	eTot = 280059	
18401; time=3.6802	MaxPSpeed= 1.07119	MaxPSpin= 8.62884	eKin = 249.899	eGrav = 279869	eTot = 280119	
18501; time=3.7002	MaxPSpeed= 0.953776	MaxPSpin= 7.36416	eKin = 203.012	eGrav = 279904	eTot = 280107	
18601; time=3.7202	MaxPSpeed= 1.1499	MaxPSpin= 8.23879	eKin = 180.486	eGrav = 279936	eTot = 280116	
18701; time=3.7402	MaxPSpeed= 1.1227	MaxPSpin= 8.82773	eKin = 169.633	eGrav = 279952	eTot = 280122	
18801; time=3.7602	MaxPSpeed= 1.26018	MaxPSpin= 6.67438	eKin = 171.386	eGrav = 279946	eTot = 280117	
18901; time=3.7802	MaxPSpeed= 1.4099	MaxPSpin= 6.38626	eKin = 176.216	eGrav = 279904	eTot = 280081	
19001; time=3.8002	MaxPSpeed= 0.851803	MaxPSpin= 6.08502	eKin = 170.007	eGrav = 279831	eTot = 280001	
19101; time=3.8202	MaxPSpeed= 0.957519	MaxPSpin= 6.39717	eKin = 189.683	eGrav = 279736	eTot = 279926	
19201; time=3.8402	MaxPSpeed= 1.08063	MaxPSpin= 7.02549	eKin = 192.176	eGrav = 279623	eTot = 279815	
19301; time=3.8602	MaxPSpeed= 1.17846	MaxPSpin= 6.82666	eKin = 192.884	eGrav = 279512	eTot = 279705	
19401; time=3.8802	MaxPSpeed= 1.36648	MaxPSpin= 6.92689	eKin = 192.511	eGrav = 279408	eTot = 279600	
19501; time=3.9002	MaxPSpeed= 1.37103	MaxPSpin= 7.95921	eKin = 151.036	eGrav = 279314	eTot = 279465	
19601; time=3.9202	MaxPSpeed= 1.55734	MaxPSpin= 6.39489	eKin = 126.277	eGrav = 279238	eTot = 279364	
19701; time=3.9402	MaxPSpeed= 0.678313	MaxPSpin= 6.83903	eKin = 84.3429	eGrav = 279176	eTot = 279261	
19801; time=3.9602	MaxPSpeed= 0.721747	MaxPSpin= 7.32349	eKin = 64.8659	eGrav = 279134	eTot = 279198	
19901; time=3.9802	MaxPSpeed= 0.62146	MaxPSpin= 5.36483	eKin = 48.5917	eGrav = 279102	eTot = 279151	
20001; time=4.0002	MaxPSpeed= 0.526158	MaxPSpin= 5.01823	eKin = 39.0567	eGrav = 279078	eTot = 279117	
20101; time=4.0202	MaxPSpeed= 0.542712	MaxPSpin= 5.60684	eKin = 30.35	eGrav = 279061	eTot = 279091	
20201; time=4.0402	MaxPSpeed= 0.579122	MaxPSpin= 6.25673	eKin = 26.3325	eGrav = 279051	eTot = 279077	
20301; time=4.0602	MaxPSpeed= 0.643646	MaxPSpin= 6.62558	eKin = 24.5476	eGrav = 279043	eTot = 279067	
20401; time=4.0802	MaxPSpeed= 0.430167	MaxPSpin= 4.57516	eKin = 16.0058	eGrav = 279037	eTot = 279053	
20501; time=4.1002	MaxPSpeed= 0.389862	MaxPSpin= 4.83614	eKin = 10.7883	eGrav = 279035	eTot = 279046	
20601; time=4.1202	MaxPSpeed= 0.361324	MaxPSpin= 5.4467	eKin = 11.7366	eGrav = 279035	eTot = 279046	
20701; time=4.1402	MaxPSpeed= 0.337093	MaxPSpin= 6.06437	eKin = 14.2811	eGrav = 279034	eTot = 279048	
20801; time=4.1602	MaxPSpeed= 0.407404	MaxPSpin= 6.79316	eKin = 15.7334	eGrav = 279031	eTot = 279047	
20901; time=4.1802	MaxPSpeed= 0.529131	MaxPSpin= 4.64879	eKin = 17.5875	eGrav = 279026	eTot = 279043	
