0; time=0	MaxPSpeed= 2	MaxPSpin= 0	eKin = 0	eGrav = 0	eTot = 0	
1901; time=0.3802	MaxPSpeed= 1.42841	MaxPSpin= 14.2841	eKin = 19.2299	eGrav = 14.1201	eTot = 33.35	
2001; time=0.4002	MaxPSpeed= 1.4284	MaxPSpin= 14.284	eKin = 19.2297	eGrav = 14.1201	eTot = 33.3498	
2101; time=0.4202	MaxPSpeed= 1.42839	MaxPSpin= 14.2839	eKin = 19.2294	eGrav = 14.1201	eTot = 33.3495	
2201; time=0.4402	MaxPSpeed= 1.42838	MaxPSpin= 14.2838	eKin = 19.2292	eGrav = 14.1201	eTot = 33.3493	
2301; time=0.4602	MaxPSpeed= 1.42838	MaxPSpin= 14.2838	eKin = 19.229	eGrav = 14.1201	eTot = 33.3491	
2401; time=0.4802	MaxPSpeed= 1.42837	MaxPSpin= 14.2837	eKin = 19.2287	eGrav = 14.1201	eTot = 33.3489	
2501; time=0.5002	MaxPSpeed= 1.42836	MaxPSpin= 14.2836	eKin = 19.2285	eGrav = 14.1201	eTot = 33.3486	
2601; time=0.5202	MaxPSpeed= 1.42835	MaxPSpin= 14.2835	eKin = 19.2283	eGrav = 14.1201	eTot = 33.3484	
2701; time=0.5402	MaxPSpeed= 1.42834	MaxPSpin= 14.2834	eKin = 19.2281	eGrav = 14.1201	eTot = 33.3482	
2801; time=0.5602	MaxPSpeed= 1.42833	MaxPSpin= 14.2833	eKin = 19.2278	eGrav = 14.1201	eTot = 33.3479	
2901; time=0.5802	MaxPSpeed= 1.42832	MaxPSpin= 14.2832	eKin = 19.2276	eGrav = 14.1201	eTot = 33.3477	
3001; time=0.6002	MaxPSpeed= 1.42832	MaxPSpin= 14.2832	eKin = 19.2274	eGrav = 14.1201	eTot = 33.3475	
3101; time=0.6202	MaxPSpeed= 1.42831	MaxPSpin= 14.2831	eKin = 19.2271	eGrav = 14.1201	eTot = 33.3472	
3201; time=0.6402	MaxPSpeed= 1.4283	MaxPSpin= 14.283	eKin = 19.2269	eGrav = 14.1201	eTot = 33.347	
3301; time=0.6602	MaxPSpeed= 1.42829	MaxPSpin= 14.2829	eKin = 19.2267	eGrav = 14.1201	eTot = 33.3468	
3401; time=0.6802	MaxPSpeed= 1.42828	MaxPSpin= 14.2828	eKin = 19.2264	eGrav = 14.1201	eTot = 33.3465	
3501; time=0.7002	MaxPSpeed= 1.42827	MaxPSpin= 14.2827	eKin = 19.2262	eGrav = 14.1201	eTot = 33.3463	
3601; time=0.7202	MaxPSpeed= 1.42826	MaxPSpin= 14.2826	eKin = 19.226	eGrav = 14.1201	eTot = 33.3461	
3701; time=0.7402	MaxPSpeed= 1.42826	MaxPSpin= 14.2826	eKin = 19.2257	eGrav = 14.1201	eTot = 33.3459	
3801; time=0.7602	MaxPSpeed= 1.42825	MaxPSpin= 14.2825	eKin = 19.2255	eGrav = 14.1201	eTot = 33.3456	
3901; time=0.7802	MaxPSpeed= 1.42824	MaxPSpin= 14.2824	eKin = 19.2253	eGrav = 14.1201	eTot = 33.3454	
4001; time=0.8002	MaxPSpeed= 1.42823	MaxPSpin= 14.2823	eKin = 19.2251	eGrav = 14.1201	eTot = 33.3452	
4101; time=0.8202	MaxPSpeed= 1.42822	MaxPSpin= 14.2822	eKin = 19.2248	eGrav = 14.1201	eTot = 33.3449	
4201; time=0.8402	MaxPSpeed= 1.42821	MaxPSpin= 14.2821	eKin = 19.2246	eGrav = 14.1201	eTot = 33.3447	
4301; time=0.8602	MaxPSpeed= 1.4282	MaxPSpin= 14.282	eKin = 19.2244	eGrav = 14.1201	eTot = 33.3445	
4401; time=0.8802	MaxPSpeed= 1.4282	MaxPSpin= 14.282	eKin = 19.2241	eGrav = 14.1201	eTot = 33.3442	
4501; time=0.9002	MaxPSpeed= 1.42819	MaxPSpin= 14.2819	eKin = 19.2239	eGrav = 14.1201	eTot = 33.344	
4601; time=0.9202	MaxPSpeed= 1.42818	MaxPSpin= 14.2818	eKin = 19.2237	eGrav = 14.1201	eTot = 33.3438	
4701; time=0.9402	MaxPSpeed= 1.42817	MaxPSpin= 14.2817	eKin = 19.2234	eGrav = 14.1201	eTot = 33.3436	
4801; time=0.9602	MaxPSpeed= 1.42816	MaxPSpin= 14.2816	eKin = 19.2232	eGrav = 14.1201	eTot = 33.3433	
4901; time=0.9802	MaxPSpeed= 1.42815	MaxPSpin= 14.2815	eKin = 19.223	eGrav = 14.1201	eTot = 33.3431	
5001; time=1.0002	MaxPSpeed= 1.42814	MaxPSpin= 14.2814	eKin = 19.2227	eGrav = 14.1201	eTot = 33.3429	
5101; time=1.0202	MaxPSpeed= 1.42814	MaxPSpin= 14.2814	eKin = 19.2225	eGrav = 14.1201	eTot = 33.3426	
5201; time=1.0402	MaxPSpeed= 1.42813	MaxPSpin= 14.2813	eKin = 19.2223	eGrav = 14.1201	eTot = 33.3424	
5301; time=1.0602	MaxPSpeed= 1.42812	MaxPSpin= 14.2812	eKin = 19.2221	eGrav = 14.1201	eTot = 33.3422	
5401; time=1.0802	MaxPSpeed= 1.42811	MaxPSpin= 14.2811	eKin = 19.2218	eGrav = 14.1201	eTot = 33.3419	
5501; time=1.1002	MaxPSpeed= 1.4281	MaxPSpin= 14.281	eKin = 19.2216	eGrav = 14.1201	eTot = 33.3417	
5601; time=1.1202	MaxPSpeed= 1.42809	MaxPSpin= 14.2809	eKin = 19.2214	eGrav = 14.1201	eTot = 33.3415	
5701; time=1.1402	MaxPSpeed= 1.42808	MaxPSpin= 14.2808	eKin = 19.2211	eGrav = 14.1201	eTot = 33.3412	
5801; time=1.1602	MaxPSpeed= 1.42808	MaxPSpin= 14.2808	eKin = 19.2209	eGrav = 14.1201	eTot = 33.341	
5901; time=1.1802	MaxPSpeed= 1.42807	MaxPSpin= 14.2807	eKin = 19.2207	eGrav = 14.1201	eTot = 33.3408	
6001; time=1.2002	MaxPSpeed= 1.42806	MaxPSpin= 14.2806	eKin = 19.2204	eGrav = 14.1201	eTot = 33.3406	
6101; time=1.2202	MaxPSpeed= 1.42805	MaxPSpin= 14.2805	eKin = 19.2202	eGrav = 14.1201	eTot = 33.3403	
6201; time=1.2402	MaxPSpeed= 1.42804	MaxPSpin= 14.2804	eKin = 19.22	eGrav = 14.1201	eTot = 33.3401	
6301; time=1.2602	MaxPSpeed= 1.42803	MaxPSpin= 14.2803	eKin = 19.2198	eGrav = 14.1201	eTot = 33.3399	
6401; time=1.2802	MaxPSpeed= 1.42802	MaxPSpin= 14.2802	eKin = 19.2195	eGrav = 14.1201	eTot = 33.3396	
6501; time=1.3002	MaxPSpeed= 1.42802	MaxPSpin= 14.2802	eKin = 19.2193	eGrav = 14.1201	eTot = 33.3394	
6601; time=1.3202	MaxPSpeed= 1.42801	MaxPSpin= 14.2801	eKin = 19.2191	eGrav = 14.1201	eTot = 33.3392	
6701; time=1.3402	MaxPSpeed= 1.428	MaxPSpin= 14.28	eKin = 19.2188	eGrav = 14.1201	eTot = 33.3389	
6801; time=1.3602	MaxPSpeed= 1.42799	MaxPSpin= 14.2799	eKin = 19.2186	eGrav = 14.1201	eTot = 33.3387	
6901; time=1.3802	MaxPSpeed= 1.42798	MaxPSpin= 14.2798	eKin = 19.2184	eGrav = 14.1201	eTot = 33.3385	
7001; time=1.4002	MaxPSpeed= 1.42797	MaxPSpin= 14.2797	eKin = 19.2181	eGrav = 14.1201	eTot = 33.3382	
7101; time=1.4202	MaxPSpeed= 1.42796	MaxPSpin= 14.2796	eKin = 19.2179	eGrav = 14.1201	eTot = 33.338	
7201; time=1.4402	MaxPSpeed= 1.42796	MaxPSpin= 14.2796	eKin = 19.2177	eGrav = 14.1201	eTot = 33.3378	
7301; time=1.4602	MaxPSpeed= 1.42795	MaxPSpin= 14.2795	eKin = 19.2174	eGrav = 14.1201	eTot = 33.3376	
7401; time=1.4802	MaxPSpeed= 1.42794	MaxPSpin= 14.2794	eKin = 19.2172	eGrav = 14.1201	eTot = 33.3373	
7501; time=1.5002	MaxPSpeed= 1.42793	MaxPSpin= 14.2793	eKin = 19.217	eGrav = 14.1201	eTot = 33.3371	
7601; time=1.5202	MaxPSpeed= 1.42792	MaxPSpin= 14.2792	eKin = 19.2168	eGrav = 14.1201	eTot = 33.3369	
7701; time=1.5402	MaxPSpeed= 1.42791	MaxPSpin= 14.2791	eKin = 19.2165	eGrav = 14.1201	eTot = 33.3366	
7801; time=1.5602	MaxPSpeed= 1.4279	MaxPSpin= 14.279	eKin = 19.2163	eGrav = 14.1201	eTot = 33.3364	
7901; time=1.5802	MaxPSpeed= 1.4279	MaxPSpin= 14.279	eKin = 19.2161	eGrav = 14.1201	eTot = 33.3362	
8001; time=1.6002	MaxPSpeed= 1.42789	MaxPSpin= 14.2789	eKin = 19.2158	eGrav = 14.1201	eTot = 33.3359	
8101; time=1.6202	MaxPSpeed= 1.42788	MaxPSpin= 14.2788	eKin = 19.2156	eGrav = 14.1201	eTot = 33.3357	
8201; time=1.6402	MaxPSpeed= 1.42787	MaxPSpin= 14.2787	eKin = 19.2154	eGrav = 14.1201	eTot = 33.3355	
8301; time=1.6602	MaxPSpeed= 1.42786	MaxPSpin= 14.2786	eKin = 19.2151	eGrav = 14.1201	eTot = 33.3352	
8401; time=1.6802	MaxPSpeed= 1.42785	MaxPSpin= 14.2785	eKin = 19.2149	eGrav = 14.1201	eTot = 33.335	
8501; time=1.7002	MaxPSpeed= 1.42784	MaxPSpin= 14.2784	eKin = 19.2147	eGrav = 14.1201	eTot = 33.3348	
8601; time=1.7202	MaxPSpeed= 1.42784	MaxPSpin= 14.2784	eKin = 19.2144	eGrav = 14.1201	eTot = 33.3346	
8701; time=1.7402	MaxPSpeed= 1.42783	MaxPSpin= 14.2783	eKin = 19.2142	eGrav = 14.1201	eTot = 33.3343	
8801; time=1.7602	MaxPSpeed= 1.42782	MaxPSpin= 14.2782	eKin = 19.214	eGrav = 14.1201	eTot = 33.3341	
8901; time=1.7802	MaxPSpeed= 1.42781	MaxPSpin= 14.2781	eKin = 19.2138	eGrav = 14.1201	eTot = 33.3339	
9001; time=1.8002	MaxPSpeed= 1.4278	MaxPSpin= 14.278	eKin = 19.2135	eGrav = 14.1201	eTot = 33.3336	
9101; time=1.8202	MaxPSpeed= 1.42779	MaxPSpin= 14.2779	eKin = 19.2133	eGrav = 14.1201	eTot = 33.3334	
9201; time=1.8402	MaxPSpeed= 1.42778	MaxPSpin= 14.2778	eKin = 19.2131	eGrav = 14.1201	eTot = 33.3332	
9301; time=1.8602	MaxPSpeed= 1.42778	MaxPSpin= 14.2778	eKin = 19.2128	eGrav = 14.1201	eTot = 33.3329	
9401; time=1.8802	MaxPSpeed= 1.42777	MaxPSpin= 14.2777	eKin = 19.2126	eGrav = 14.1201	eTot = 33.3327	
9501; time=1.9002	MaxPSpeed= 1.42776	MaxPSpin= 14.2776	eKin = 19.2124	eGrav = 14.1201	eTot = 33.3325	
9601; time=1.9202	MaxPSpeed= 1.42775	MaxPSpin= 14.2775	eKin = 19.2121	eGrav = 14.1201	eTot = 33.3323	
9701; time=1.9402	MaxPSpeed= 1.42774	MaxPSpin= 14.2774	eKin = 19.2119	eGrav = 14.1201	eTot = 33.332	
9801; time=1.9602	MaxPSpeed= 1.42773	MaxPSpin= 14.2773	eKin = 19.2117	eGrav = 14.1201	eTot = 33.3318	
9901; time=1.9802	MaxPSpeed= 1.42772	MaxPSpin= 14.2772	eKin = 19.2114	eGrav = 14.1201	eTot = 33.3316	
10001; time=2.0002	MaxPSpeed= 1.42772	MaxPSpin= 14.2772	eKin = 19.2112	eGrav = 14.1201	eTot = 33.3313	
10101; time=2.0202	MaxPSpeed= 1.42771	MaxPSpin= 14.2771	eKin = 19.211	eGrav = 14.1201	eTot = 33.3311	
10201; time=2.0402	MaxPSpeed= 1.4277	MaxPSpin= 14.277	eKin = 19.2108	eGrav = 14.1201	eTot = 33.3309	
10301; time=2.0602	MaxPSpeed= 1.42769	MaxPSpin= 14.2769	eKin = 19.2105	eGrav = 14.1201	eTot = 33.3306	
10401; time=2.0802	MaxPSpeed= 1.42768	MaxPSpin= 14.2768	eKin = 19.2103	eGrav = 14.1201	eTot = 33.3304	
10501; time=2.1002	MaxPSpeed= 1.42767	MaxPSpin= 14.2767	eKin = 19.2101	eGrav = 14.1201	eTot = 33.3302	
10601; time=2.1202	MaxPSpeed= 1.42766	MaxPSpin= 14.2766	eKin = 19.2098	eGrav = 14.1201	eTot = 33.3299	
10701; time=2.1402	MaxPSpeed= 1.42766	MaxPSpin= 14.2766	eKin = 19.2096	eGrav = 14.1201	eTot = 33.3297	
10801; time=2.1602	MaxPSpeed= 1.42765	MaxPSpin= 14.2765	eKin = 19.2094	eGrav = 14.1201	eTot = 33.3295	
10901; time=2.1802	MaxPSpeed= 1.42764	MaxPSpin= 14.2764	eKin = 19.2091	eGrav = 14.1201	eTot = 33.3293	
11001; time=2.2002	MaxPSpeed= 1.42763	MaxPSpin= 14.2763	eKin = 19.2089	eGrav = 14.1201	eTot = 33.329	
11101; time=2.2202	MaxPSpeed= 1.42762	MaxPSpin= 14.2762	eKin = 19.2087	eGrav = 14.1201	eTot = 33.3288	
11201; time=2.2402	MaxPSpeed= 1.42761	MaxPSpin= 14.2761	eKin = 19.2085	eGrav = 14.1201	eTot = 33.3286	
11301; time=2.2602	MaxPSpeed= 1.4276	MaxPSpin= 14.276	eKin = 19.2082	eGrav = 14.1201	eTot = 33.3283	
11401; time=2.2802	MaxPSpeed= 1.4276	MaxPSpin= 14.276	eKin = 19.208	eGrav = 14.1201	eTot = 33.3281	
11501; time=2.3002	MaxPSpeed= 1.42759	MaxPSpin= 14.2759	eKin = 19.2078	eGrav = 14.1201	eTot = 33.3279	
11601; time=2.3202	MaxPSpeed= 1.42758	MaxPSpin= 14.2758	eKin = 19.2075	eGrav = 14.1201	eTot = 33.3276	
11701; time=2.3402	MaxPSpeed= 1.42757	MaxPSpin= 14.2757	eKin = 19.2073	eGrav = 14.1201	eTot = 33.3274	
11801; time=2.3602	MaxPSpeed= 1.42756	MaxPSpin= 14.2756	eKin = 19.2071	eGrav = 14.1201	eTot = 33.3272	
11901; time=2.3802	MaxPSpeed= 1.42755	MaxPSpin= 14.2755	eKin = 19.2068	eGrav = 14.1201	eTot = 33.3269	
12001; time=2.4002	MaxPSpeed= 1.42754	MaxPSpin= 14.2754	eKin = 19.2066	eGrav = 14.1201	eTot = 33.3267	
12101; time=2.4202	MaxPSpeed= 1.42754	MaxPSpin= 14.2754	eKin = 19.2064	eGrav = 14.1201	eTot = 33.3265	
12201; time=2.4402	MaxPSpeed= 1.42753	MaxPSpin= 14.2753	eKin = 19.2061	eGrav = 14.1201	eTot = 33.3263	
12301; time=2.4602	MaxPSpeed= 1.42752	MaxPSpin= 14.2752	eKin = 19.2059	eGrav = 14.1201	eTot = 33.326	
12401; time=2.4802	MaxPSpeed= 1.42751	MaxPSpin= 14.2751	eKin = 19.2057	eGrav = 14.1201	eTot = 33.3258	
12501; time=2.5002	MaxPSpeed= 1.4275	MaxPSpin= 14.275	eKin = 19.2055	eGrav = 14.1201	eTot = 33.3256	
12601; time=2.5202	MaxPSpeed= 1.42749	MaxPSpin= 14.2749	eKin = 19.2052	eGrav = 14.1201	eTot = 33.3253	
12701; time=2.5402	MaxPSpeed= 1.42748	MaxPSpin= 14.2748	eKin = 19.205	eGrav = 14.1201	eTot = 33.3251	
12801; time=2.5602	MaxPSpeed= 1.42748	MaxPSpin= 14.2748	eKin = 19.2048	eGrav = 14.1201	eTot = 33.3249	
12901; time=2.5802	MaxPSpeed= 1.42747	MaxPSpin= 14.2747	eKin = 19.2045	eGrav = 14.1201	eTot = 33.3246	
13001; time=2.6002	MaxPSpeed= 1.42746	MaxPSpin= 14.2746	eKin = 19.2043	eGrav = 14.1201	eTot = 33.3244	
13101; time=2.6202	MaxPSpeed= 1.42745	MaxPSpin= 14.2745	eKin = 19.2041	eGrav = 14.1201	eTot = 33.3242	
13201; time=2.6402	MaxPSpeed= 1.42744	MaxPSpin= 14.2744	eKin = 19.2038	eGrav = 14.1201	eTot = 33.324	
13301; time=2.6602	MaxPSpeed= 1.42743	MaxPSpin= 14.2743	eKin = 19.2036	eGrav = 14.1201	eTot = 33.3237	
13401; time=2.6802	MaxPSpeed= 1.42743	MaxPSpin= 14.2743	eKin = 19.2034	eGrav = 14.1201	eTot = 33.3235	
13501; time=2.7002	MaxPSpeed= 1.42742	MaxPSpin= 14.2742	eKin = 19.2032	eGrav = 14.1201	eTot = 33.3233	
13601; time=2.7202	MaxPSpeed= 1.42741	MaxPSpin= 14.2741	eKin = 19.2029	eGrav = 14.1201	eTot = 33.323	
13701; time=2.7402	MaxPSpeed= 1.4274	MaxPSpin= 14.274	eKin = 19.2027	eGrav = 14.1201	eTot = 33.3228	
13801; time=2.7602	MaxPSpeed= 1.42739	MaxPSpin= 14.2739	eKin = 19.2025	eGrav = 14.1201	eTot = 33.3226	
13901; time=2.7802	MaxPSpeed= 1.42738	MaxPSpin= 14.2738	eKin = 19.2022	eGrav = 14.1201	eTot = 33.3223	
14001; time=2.8002	MaxPSpeed= 1.42737	MaxPSpin= 14.2737	eKin = 19.202	eGrav = 14.1201	eTot = 33.3221	
14101; time=2.8202	MaxPSpeed= 1.42737	MaxPSpin= 14.2737	eKin = 19.2018	eGrav = 14.1201	eTot = 33.3219	
14201; time=2.8402	MaxPSpeed= 1.42736	MaxPSpin= 14.2736	eKin = 19.2015	eGrav = 14.1201	eTot = 33.3216	
14301; time=2.8602	MaxPSpeed= 1.42735	MaxPSpin= 14.2735	eKin = 19.2013	eGrav = 14.1201	eTot = 33.3214	
14401; time=2.8802	MaxPSpeed= 1.42734	MaxPSpin= 14.2734	eKin = 19.2011	eGrav = 14.1201	eTot = 33.3212	
14501; time=2.9002	MaxPSpeed= 1.42733	MaxPSpin= 14.2733	eKin = 19.2008	eGrav = 14.1201	eTot = 33.321	
14601; time=2.9202	MaxPSpeed= 1.42732	MaxPSpin= 14.2732	eKin = 19.2006	eGrav = 14.1201	eTot = 33.3207	
14701; time=2.9402	MaxPSpeed= 1.42731	MaxPSpin= 14.2731	eKin = 19.2004	eGrav = 14.1201	eTot = 33.3205	
14801; time=2.9602	MaxPSpeed= 1.42731	MaxPSpin= 14.2731	eKin = 19.2002	eGrav = 14.1201	eTot = 33.3203	
